date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2003/3/31,1505.793945,1441.208984,1484.107056,1415.526978,1417.055054,1392.833984,1408.244995,1391.551025,1333.203979,1403.207031,1398.590942,1390.661987,1317.753052,1410.98999,1345.829956,1406.296021,1352.759033,1390.125,1406.265991,1357.722046,1426.574951,1384.06604,1400.416992,1455.948975,1518.902954,1549.187988,1520.651978,1559.779053,1608.63501,1597.767944,1595.975952,1737.464966,1783.396973,1851.562988,1867.527954,1895.949951,1915.634033,1932.375977,1920.661987,2007.000977,2032.23999,2002.744995,2085.989014,2102.535889,2040.819946,1995.187012,1992.469971,1949.822998,1901.171021,1887.628052,1913.67395,1956.405029,1901.800049,1931.948975,1966.259033,1983.113037,1896.713989,1989.452026,1915.746948,1960.506958,1969.85498,1977.170044,1994.029053,1992.009033,2002.485962,2000.666016,2063.090088,2047.10498,2076,2120.113037,2150.795898,2040.616943,2068.656982,2057.541992,2113.731934,2106.694092,2122.666992,2158.070068,2137.804932,2097.962891,2073.839111,2104.964111,2045.312012,1981.640991,1974.093994,1911.063965,1934.582031,1918.657959,1838.831055,1734.5,1774.022949,1678.301025,1653.859985,1545.72998,1568.430054,1581.46106
2003/4/1,1493.267944,1545.728027,1463.902954,1492.779053,1466.953979,1532.938965,1449.81897,1435.67395,1440.192017,1447.426025,1506.295044,1457.005981,1451.817017,1465.078003,1469.735962,1384.129028,1429.932983,1397.206055,1434.060059,1487.937988,1451.748047,1459.692017,1442.373047,1460.887939,1521.213989,1565.206055,1615.199951,1619.973022,1631.152954,1680.874023,1617.227051,1704.890991,1749.317017,1818.531006,1844.959961,1859.896973,1944.327026,1918.026001,1953.833984,1982.522949,2018.089966,2001.998047,2039.536987,2057.98999,2057.971924,2059.241943,1957.130005,1873.203003,1853.70105,1852.032959,1837.973999,1895.463013,1885.917969,1963.244995,1949.494995,1954.088013,1952.55603,1965.159058,1937.656982,1940.427979,1936.020996,1980.053955,1979.130981,1968.390015,1994.109985,1997.774048,2035.590942,2070.865967,2077.800049,2043.123047,2068.394043,2057.312012,2080.705078,2041.411011,2073.150879,2068.746094,2060.301025,2093.166992,2058.23291,2050.021973,2009.552002,2016.494995,2008.819946,1940.092041,1966.088013,1908.770996,1869.366943,1851.551025,1822.484009,1767.333008,1664.927002,1651.328003,1618.116943,1571.422974,1550.207031,1508.918945
2003/4/2,1511.879028,1513.797974,1510.873047,1448.004028,1427.062988,1436.371948,1455.465942,1419.354004,1435.909058,1405.697021,1413.329956,1394.251953,1429.063965,1425.935059,1388.930054,1378.892944,1377.495972,1390.535034,1420.074951,1404.452026,1407.19397,1436.889038,1414.35498,1462.786987,1459.185059,1517.982056,1548.94104,1573.766968,1592.977051,1600.578979,1660.80603,1694.416016,1783.881958,1819.621948,1896.965942,1925.092041,1955.494019,1985.906006,2025.406982,2030.053955,2080.937012,2096.322021,2144.138916,2176.406982,2164.031982,2093.643066,2055.238037,1980.80603,1951.906982,1976.755981,1969.128052,1961.120972,1953.322998,1975.796021,2000.001953,2007.640991,2021.686035,1979.521973,1975.468018,1985.561035,2022.260986,1980.656982,1995.852051,2030.463013,2038.963989,2063.419922,2059.948975,2040.786011,2055.216064,2088.041992,2068.23291,2052.398926,2083.462891,2086.629883,2080.545898,2150.623047,2086.403076,2084.532959,2081.403076,2091.370117,2082.156006,2030.625977,2036.776978,2010.406006,1994.034058,1983.988037,1894.720947,1861.718018,1793.079956,1763.449951,1704.68396,1703.062012,1627.208008,1616.871948,1574.019043,1536.036987
2003/4/3,1530.453003,1480.764038,1468.569946,1509.708984,1419.572998,1403.296021,1459.165039,1427.105957,1389.017944,1415.267944,1399.213013,1370.088013,1363.003052,1343.03894,1386.428955,1392.425049,1397.399048,1393.175049,1389.401001,1399.516968,1400.928955,1405.045044,1404.083008,1472.732056,1485.344971,1520.477051,1575.821045,1593.814941,1546.026978,1569.546997,1608.171997,1664.245972,1754.672974,1834.932983,1871.38501,1894.921997,1920.772949,1993.473022,1982.828003,1978.261963,1989.982056,2034.168945,2033.275024,2067.468994,2086.978027,2055.525879,2032.572998,1909.938965,1869.902954,1879.46106,1870.227051,1896.258057,1891.043945,1915.259033,1907.08606,1916.634033,1911.635986,1921.935059,1911.968994,1899.300049,1929.915039,1928.824951,1936.786011,1942.619019,1943.937012,1955.822021,1966.005981,2003.280029,2037.822998,2087.071045,2066.720947,2049.979004,2024.462036,2042.527954,2074.174072,2099.053955,2105.925049,2116.9021,2114.97998,2061.98999,2090.75,2044.154053,2010.126953,1996.671997,1966.043945,1964.541016,1945.802979,1904.260986,1836.88501,1760.928955,1720.516968,1681.906006,1626.980957,1613.866943,1558.256958,1557.383057
2003/4/4,1520.969971,1517.583984,1533.678955,1496.652954,1414.437988,1405.687012,1426.58606,1414.993042,1373.918945,1395.156006,1381.43103,1428.671997,1414.147949,1358.394043,1393.843994,1410.422974,1409.378052,1411.421021,1428.875,1399.944946,1402.907959,1399.337036,1404.520996,1426.907959,1499.81897,1556.220947,1534.26001,1565.865967,1584.765991,1609.515015,1620.970947,1693.578979,1757.47998,1822.723022,1893.996948,1878.527954,1943.120972,1969.642944,1986.052002,1976.735962,2010.889038,2025.796021,2032.015015,2053.821045,2072.520996,2036.831055,1974.478027,1862.291992,1849.32605,1837.280029,1863.730957,1897.770996,1900.400024,1896.834961,1924.036987,1932.732056,1910.863037,1935.213989,1927.442017,1935.098022,1937.339966,1885.630005,1894.379028,1928.76001,1893.04895,1913.656982,1928.930054,1933.093018,1943.227051,1966.537964,1985.694946,1996.454956,2008.479004,2003.33606,2000.761963,2047.904053,2062.302979,2101.576904,2068.456055,2045.520996,2048.633057,2023.584961,2017.199951,1997.286011,1996.14502,1963.369995,1925.427002,1887.311035,1885.779053,1789.389038,1774.447998,1728.230957,1638.052002,1622.512939,1591.01001,1538.962036
2003/4/5,1502.19104,1484.036011,1488.378052,1478.490967,1459.937012,1445.598999,1413.180054,1442.953979,1425.156982,1388.77002,1383.021973,1405.718018,1425.560059,1421.259033,1398.104004,1419.583984,1406.155029,1412.801025,1406.137939,1402.269043,1383.495972,1386.602051,1412.380981,1462.694946,1483.718018,1495.05603,1515.628052,1505.406982,1545.511963,1528.68396,1562.692993,1607.21106,1607.676025,1657.199951,1669.855957,1724.670044,1722.412964,1741.614014,1762.983032,1822.046021,1832.395996,1821.641968,1831.370972,1856.234009,1892.167969,1841.089966,1774.621948,1716.797974,1662.66394,1671.447021,1676.609009,1702.426025,1726.46106,1724.958984,1767.234009,1764.990967,1758.880981,1729.733032,1693.740967,1700.331055,1731.432983,1712.399048,1699.578979,1719.099976,1712.015991,1740.28894,1774.005981,1788.744019,1803.796021,1834.011963,1807.55603,1848.619995,1810.859009,1852.949951,1875.968994,1908.482056,1939.879028,1935.312012,1973.514038,1949.453979,1918.685059,1932.983032,1913.490967,1888.144043,1922.828003,1868.239014,1835.046997,1806.125,1788.126953,1717.186035,1674.697998,1624.666992,1578.811035,1540.526978,1585.344971,1512.844971
2003/4/6,1490.973022,1431.067993,1445.176025,1415.030029,1387.416992,1373.196045,1352.097046,1361.765015,1361.917969,1345.850952,1330.661011,1347.641968,1333.676025,1323.717041,1336.880981,1355.583984,1368.72998,1360.38501,1344.251953,1377.748047,1348.496948,1378.796997,1370.942017,1424.166992,1418.370972,1457.352051,1498.161011,1473.062988,1477.063965,1491.421997,1529.942993,1546.537964,1580.453979,1633.462036,1672.375977,1700.345947,1701.782959,1728.113037,1725.807983,1736.781982,1762.630981,1817.838989,1871.93396,1883.339966,1865.188965,1853.13501,1755.427979,1705.307983,1694.274048,1696.04895,1664.75,1708.499023,1688.322021,1722.831055,1722.909058,1740.792969,1720.581055,1730.555054,1688.651978,1676.255005,1700.000977,1709.688965,1728.465942,1723.786011,1733.646973,1763.322998,1775.03894,1815.845947,1830.006958,1851.057983,1847.850952,1865.598999,1847.25,1817.828979,1848.369019,1916.624023,1953.265015,1971.719971,1963.069946,1953.812988,1933.029053,1972.272949,1939.67395,1954.171997,1921.19104,1890.217041,1863.5,1783.322021,1724.333984,1705.496948,1678.651001,1595.277954,1540.411987,1510.947998,1481.630981,1457.610962
2003/4/7,1426.472046,1405.584961,1419.597046,1392.746948,1357.381958,1357.885986,1383.911987,1317.54895,1380.634033,1355.078979,1342.459961,1290.282959,1327.807007,1333.27002,1334.358032,1317.957031,1330.328979,1330.031982,1339.290039,1335.902954,1375.906006,1378.45105,1362.501953,1377.102051,1419.014038,1499.635986,1502.927979,1533.553955,1560.478027,1564.212036,1599.008057,1654.896973,1745.399048,1795.432007,1813.733032,1878.490967,1897.86499,1929.697021,1957.848022,1981.095947,2016.704956,2079.488037,2056.2229,2083.629883,2099.312988,2057.726074,2023.764038,1944.019043,1873.366943,1868.016968,1862.685059,1889.18396,1901.911011,1931.869995,1903.69104,1908.670044,1912.016968,1903.843018,1873.303955,1900.360962,1900.86499,1897.938965,1930.23999,1886.358032,1904.772949,1913.765015,1922.837036,1975.248047,1992.167969,1979.895996,1981.30603,1954.813965,1989.353027,1970.920044,2005.541992,2040.66394,2058.895996,2064.469971,2043.125,2051.306885,2043.776001,2069.647949,2036.95105,1983.902954,1972.019043,1948.853027,1924.362061,1864.187988,1831.801025,1774.842041,1739.428955,1674.625,1632.935059,1585.899048,1578.624023,1515.370972
2003/4/8,1494.175049,1457.839966,1458.292969,1436.442017,1433.031982,1412.625,1433.037964,1393.279053,1403.527954,1367.171997,1356.350952,1392.23999,1393.06604,1341.63501,1332.733032,1374.521973,1367.046021,1378.053955,1379.274048,1395.91394,1378.618042,1372.437012,1427.662964,1454.649048,1464.531982,1487.121948,1507.870972,1534.597046,1573.727051,1613.519043,1635.564941,1662.204956,1729.916016,1781.194946,1808.16394,1852.588013,1902.609985,1885.404053,1926.405029,1943.968018,1946.873047,1951.105957,1990.272949,2009.317017,1990.75,1958.91394,1884.829956,1823.782959,1801.350952,1791.713013,1769.418945,1817.360962,1822.974976,1852.833008,1849.526001,1843.093994,1862.956055,1880.771973,1860.70105,1860.042969,1854.552979,1857.865967,1863.594971,1869.48999,1870.186035,1880.837036,1927.146973,1911.671997,1954.437988,1945.612061,1972.677002,1970.473022,1948.030029,1935.156006,1987.547974,2029.863037,2053.937988,2049.592041,2039.172974,2032.935059,2016.989014,2016.21106,1973.112061,1971.994019,1972.333984,1938.810059,1914.081055,1881.026001,1804.993042,1755.803955,1716.43396,1652.758057,1648.090942,1594.399048,1580.182007,1538.383057
2003/4/9,1498.214966,1467.165039,1496.854004,1457.410034,1408.366943,1400.692017,1386.661987,1392.602051,1387.985962,1377.182007,1382.666016,1401.107056,1355.517944,1378.360962,1399.203979,1381.099976,1387.989014,1417.776001,1399.176025,1381.133057,1407.072998,1446.583984,1434.119019,1423.10498,1495.503052,1518.671021,1534.782959,1576.812988,1595.802002,1596.463989,1655.51001,1679.327026,1752.973022,1793.795044,1837.012939,1855.607056,1941.360962,1924.415039,1932.81604,1957.38501,1988.542969,2033.685059,2017.083008,2028.748047,2054.071045,1987.722046,1924.204956,1867.458984,1840.20105,1806.265991,1826.008057,1845.883057,1864.125,1897.397949,1890.378052,1917.709961,1901.031006,1907.034058,1898.093018,1934.676025,1898.512939,1887.810059,1893.082031,1893.264038,1899.587036,1924.220947,1947.166016,1944.097046,1982.485962,1991.395996,1963.587036,1979.000977,1959.571045,1975.008057,2007.656006,2049.554932,2071.01001,2081.021973,2078.875,2078.496094,2079.11792,2048.184082,1999.646973,1974.083984,1993.197021,1981.692017,1916.18103,1884.447021,1844.67395,1792.01001,1724.647949,1672.91394,1627.421997,1585.380981,1569.953003,1552.983032
2003/4/10,1536.597046,1512.562988,1499.626953,1464.44104,1455.197998,1412.790039,1404.129028,1402.901978,1412.713013,1390.921997,1411.69104,1367.672974,1370.714966,1384.69104,1387.687012,1372.072998,1368.47998,1413.029053,1407.338013,1431.884033,1394.874023,1386.905029,1402.355957,1426.812988,1468.238037,1534.885986,1545.610962,1571.041992,1600.457031,1653.364014,1622.781006,1707.037964,1750.203979,1807.248047,1863.600952,1935.723999,1930.623047,1969.025024,1975.859009,1995.051025,2041.692993,2025.968018,2036.406982,2058.61499,2072.896973,2051.873047,1994.140991,1915.713989,1858.791016,1883.69104,1896.708984,1889.105957,1913.623047,1917.154053,1916.057007,1920.837036,1956.928955,1938.910034,1945.562012,1967.098999,1973.560059,1970.484009,2010.593018,1974.734985,1975.668945,2018.406006,1989.187012,2016.672974,2051.464111,2065.00293,2126.278076,2090.608887,2042.359009,2033.999023,2069.075928,2059.205078,2058.281006,2081.763916,2042.157959,2036.546021,2033.557983,1995.822998,1960.354004,1976.640991,1945.378052,1922.901978,1894.583984,1820.894043,1789.864014,1757.249023,1690.828003,1627.453003,1637.749023,1615.509033,1584.170044,1562.499023
2003/4/12,1511.593018,1490.979004,1460.953003,1451.682007,1444.624023,1428.421021,1397.379028,1433.494019,1411.438965,1407.744019,1412.999023,1400.834961,1376.137939,1358.938965,1389.337036,1398.489014,1409.77002,1408.858032,1391.223999,1397.678955,1396.438965,1396.238037,1435.937988,1449.050049,1452.204956,1503.506958,1483.925049,1499.000977,1531.225952,1546.973022,1568.196045,1610.717041,1672.016968,1726.646973,1753.07605,1797.031006,1815.880981,1840.645996,1852.5,1891.833984,1905.60498,1911.381958,1943.473022,1959.562988,1984.640015,1950.253052,1879.465942,1820.984009,1796.087036,1767.287964,1765.865967,1796.593018,1816.416016,1866.728027,1839.932007,1874.605957,1824.119995,1855.465942,1837.350952,1856.725952,1843.671021,1869.832031,1858.128052,1861.666016,1915.055054,1895.630005,1928.988037,1947.703979,1985.364014,1964.116943,1967.28894,1927.793945,1926.983032,1912.604004,1918.989014,1974.411011,2032.725952,2038.510986,2023.989014,2028.109009,2027.204956,2009.291992,1991.115967,1970.968994,1944.708008,1919.005981,1907.137939,1877.838989,1820.422974,1782.119995,1735.551025,1665.349976,1656.238037,1617.04895,1611.192993,1554.630005
2003/4/13,1516.178955,1477.567993,1470.803955,1463.255005,1451.27002,1427.390991,1414.389038,1394.337036,1393.256958,1385.141968,1373.715942,1388.91394,1390.391968,1362.160034,1406.150024,1371.519043,1376.010986,1388.222046,1414.295044,1415.230957,1391.327026,1394.93103,1392.560059,1403.399048,1443.087036,1461.92395,1492.287964,1512.610962,1508.678955,1524.46106,1541.630005,1591.292969,1609.194946,1657.286011,1701.639038,1731.811035,1770.011963,1788.243042,1798.197998,1821.217041,1864.250977,1880.781006,1880.464966,1938.270996,1909.61499,1894.686035,1834.551025,1768.197021,1742.51001,1727.192017,1736.745972,1740.616943,1754.109985,1785.552002,1787.828979,1784.733032,1808.883057,1805.583984,1791.748047,1766.224976,1781.328003,1799.737061,1805.531006,1797.241943,1795.863037,1849.527954,1892.514038,1878.527954,1917.532959,1940.501953,1947.479004,1925.697021,1919.901001,1923.91394,1957.380005,1991.026978,2008.380981,1998.748047,1989.55896,2015.036987,1981.130981,1963.937988,1941.18103,1908.389038,1910.988037,1910.51001,1854.936035,1829.69104,1759.407959,1717.69104,1629.75,1618.182007,1554.233032,1558.79895,1522.803955,1484.052002
2003/4/14,1437.358032,1460.291016,1454.375977,1419.574951,1409.439941,1391.906982,1358.291992,1370.310059,1390.214966,1377.619995,1370.552979,1351.629028,1346.732056,1326.509033,1350.144043,1350.543945,1363.350952,1363.802002,1396.725952,1362.401001,1381.515991,1386.811035,1409.895996,1476.593994,1483.990967,1553.469971,1550.244019,1573.329956,1561.88501,1600.547974,1651.531006,1670.671021,1775.389038,1787.569946,1835.817993,1834.762939,1872.355957,1915.383057,1913.609009,1954.677002,1957.404053,2031.031006,2044.262939,2056.422119,2066.781006,1998.406982,1908.667969,1862.796021,1837.839966,1802.051025,1816.792969,1873.500977,1890.748047,1889.96106,1946.468018,1921.535034,1928.636963,1893.692993,1917.151978,1915.031982,1895.500977,1912.694946,1895.506958,1899.376953,1921.447998,1934.849976,1963.564941,1991.662964,1972.80603,1983.097046,1992.874023,1995.491943,1959.557983,1981.552002,1973.807007,2021.499023,2053.48999,2082.518066,2112.476074,2101.350098,2112.052979,2058.016113,2086.159912,2050.474121,2008.592041,1988.932983,1931.487061,1898.81604,1834.187988,1828.401978,1733.98999,1709.244995,1633.442993,1596.055054,1598.39502,1567.707031
2003/4/15,1516.860962,1479.303955,1481.718994,1488.973022,1422.182007,1417.218994,1396.68396,1389.973999,1415.767944,1367.713989,1407.432007,1390.876953,1365.781006,1408.319946,1369.110962,1406.990967,1391.133057,1393.126953,1425.749023,1398.999023,1425.907959,1416.452026,1427.712036,1484.047974,1538.600952,1523.85498,1569.817993,1613.223999,1650.953003,1625.198975,1655.740967,1701.890991,1734.140991,1791.027954,1874.526978,1883.234009,1922.488037,1942.324951,1944.668945,1956.010986,1993.494995,2026.574951,2054.074951,2073.680908,2079.706055,2009.689941,1944.271973,1862.405029,1838.227051,1811.623047,1850.390015,1889.467041,1870.125977,1911.482056,1905.425049,1946.975952,1935.857056,1899.619019,1930.420044,1947.411987,1901.01001,1956.741943,1918.442993,1950.040039,1935.307983,1956.551025,1973.249023,1969.177979,1978.962036,1968.161987,1997.407959,2019.791016,1986.900024,1986.552979,1990.108032,2038.248047,2077.337891,2098.435059,2123.76709,2083.991943,2110.719971,2096.697998,2084.781006,2038.015991,2035.994019,1987.197021,1951.274048,1920.537964,1845.85498,1809.745972,1730.165039,1693.27002,1659.435059,1627.843994,1588.560059,1540.05603
2003/4/16,1533.197021,1490.831055,1500.128052,1511.843994,1494.871948,1485.083984,1451.833984,1457.590942,1439.107056,1415.349976,1417.785034,1397.636963,1412.456055,1412.275024,1417.958984,1429.135986,1440.307983,1444.784058,1399.265991,1450.462036,1426.480957,1407.629028,1445.375977,1494.947021,1482.024048,1546.238037,1574.603027,1580.499023,1612.427002,1598.480957,1630.093994,1695.963013,1722.802002,1806.889038,1836.587036,1892.11499,1897.973999,1912.989014,1992.829956,2024.17395,1997.421021,2018.125,2055.926025,2069.075928,2067.491943,2046.978027,1928.744019,1878.662964,1821.598022,1857.379028,1840.965942,1883.264038,1895.219971,1905.880005,1932.399048,1939.470947,1929.848022,1928.623047,1927.473999,1915.709961,1913.780029,1940.177979,1968.66394,1978.287964,1966.838013,1990.592041,1960.63501,1990.842041,1997.822021,2028.034058,2049.399902,2022.91394,2020.670044,2003.473022,2017.623047,2083.398926,2120.258057,2140,2126.070068,2117.506104,2120.586914,2089.364014,2078.958008,2047.41394,2029.02002,2006.921021,1979.703003,1947.737061,1874.296997,1858.723022,1790.147949,1725.203003,1704.027954,1635.031982,1590.675049,1546.791016
2003/4/17,1559.906982,1521.689941,1513.734985,1500.734985,1460.109985,1432.517944,1447.531982,1435.30896,1438.470947,1416.928955,1422.150024,1417.032959,1399.875977,1369.487061,1394.41394,1418.858032,1445.480957,1444.366943,1456.319946,1429.771973,1447.256958,1431.522949,1467.870972,1513.671997,1540.534058,1563.938965,1614.360962,1593.901001,1582.963989,1629.087036,1625.470947,1669.837036,1737.16394,1813.39502,1849.676025,1855.487061,1890.384033,1928.651001,1952.991943,1986.239014,2008.779053,2017.479004,2029.916992,2054.490967,2044.577026,2042.652954,1946.000977,1874.758057,1871.862061,1872.420044,1895.030029,1943.717041,1924.430054,1959.43396,1939.531006,1997.583984,1970.197998,1988.034058,2021.012939,1958.80896,2018.352051,1962.456055,1996.595947,2024.873047,2066.894043,2012.756958,2068.440918,2033.469971,2076.047119,2058.153076,2093.562012,2123.114014,2070.659912,2132.118896,2074.35498,2086.716064,2169.404053,2181.649902,2213.183105,2151.293945,2189.287109,2196.49707,2124.577881,2114.49292,2042.44104,2055.238037,1987.989014,1966.051025,1908.314941,1870.89502,1825.142944,1766.598999,1699.224976,1677.83606,1681.766968,1626.754028
2003/4/18,1537.390991,1587.870972,1595.72998,1545.18396,1532.677979,1532.125977,1469.057983,1510.473022,1497.389038,1447.958008,1423.485962,1429.904053,1466.651001,1454.745972,1419.501953,1452.224976,1453.890991,1435.89502,1414.811035,1479.406982,1445.092041,1473.071045,1425.56604,1533.187988,1495.534058,1563.166992,1594.459961,1644.243042,1591.869019,1653.597046,1669.519043,1662.811035,1765.95105,1823.227051,1816.115967,1852.082031,1924.543945,1951.467041,1959.917969,1970.328003,2012.13501,2042.844971,2084.686035,2125.214111,2110.041016,2099.975098,2011.828979,1926.917969,1886.761963,1920.218994,1951.001953,1920.453003,1960.520996,1942.300049,2003.69104,2015.812988,1981.418945,2014.032959,2000.034058,2050.758057,2056.684082,1978.006958,2014.563965,1960.030029,1979.025024,1973.547974,2053.48291,2090.465088,2077.748047,2120.947021,2081.884033,2083.054932,2078.447021,2111.064941,2019.212036,2097.024902,2118.481934,2157.23291,2108.74292,2074.335938,2079.0979,2066.193115,2045.026978,2059.201904,2018.557983,1995.255981,1960.671997,1933.432007,1890.765991,1781.734985,1790.474976,1691.217041,1726.303955,1619.462036,1639.530029,1551.234985
2003/4/19,1566.661011,1522.439941,1488.390991,1527.530029,1462.569946,1469.090942,1459.541016,1420.953003,1395.484985,1444.222046,1429.487061,1405.293945,1372.612061,1377.369019,1438.583984,1402.686035,1387.880005,1383.011963,1439.404053,1410.454956,1469.439941,1478.343018,1454.332031,1458.642944,1436.129028,1529.508057,1515.619019,1546.60498,1554.510986,1538.390991,1617.72998,1616.092041,1656.698975,1708.925049,1749.635986,1817.171997,1799.713989,1878.494019,1876.222046,1931.328979,1913.08606,1974.348999,2040.089966,2022.199951,2074.862061,1955.109009,1983.327026,1879.291992,1850.572021,1826.291016,1858.01001,1864.832031,1870.118042,1842.139038,1841.636963,1865.635986,1930.281006,1849.889038,1832.43103,1904.016968,1892.724976,1855.157959,1916.630981,1954.67395,1905.400024,1966.399048,2027.550049,2063.230957,2031.350952,2079.916992,2084.197998,2018.811035,1988.780029,2015.479004,2030.358032,2048.193115,2028.228027,2000.212036,2045.077026,1989.756958,1969.765991,1932.030029,1914.489014,1936.370972,1916.939941,1872.588989,1899.517944,1856.743042,1798.092041,1690.890015,1676.838013,1671.134033,1655.000977,1621.290039,1599.984009,1582.286011
2003/4/20,1503.251953,1501.13501,1490.853027,1439.753052,1466.014038,1387.762939,1419.427002,1454.345947,1375.588013,1376.489014,1452.942017,1381.357056,1387.340942,1390.024048,1362.436035,1420.928955,1420.89502,1422.312988,1386.546021,1412.137939,1432.567017,1430.776001,1410.984009,1488.462036,1512.44397,1500.519043,1460.516968,1489.494019,1545.28894,1547.374023,1587.339966,1593.68103,1642.116943,1677.656006,1689.462036,1714.083008,1734.790039,1742.900024,1810.61499,1786.572021,1789.05603,1825.962036,1859.795044,1935.13501,1880.357056,1867.348022,1863.910034,1778.494995,1771.641968,1699.146973,1759.515015,1708.253052,1722.472046,1721.532959,1703.987061,1730.18103,1727.014038,1718.281982,1728.286011,1715.489014,1704.911011,1767.69104,1740.077026,1809.706055,1783.569946,1840.985962,1839.567017,1842.422974,1924.468994,1894.442017,1984.828003,1895.855957,1891.76001,1953.640991,1908.264038,1966.749023,1961.526001,1967.581055,1973.958008,1970.904053,2013.225952,1989.005005,1929.404053,1907.660034,1949.286987,1889.021973,1882.880981,1824.240967,1784.600952,1737.32605,1689.272949,1602.581055,1614.411987,1604.776001,1554.456055,1516.917969
2003/4/21,1494.678955,1469.204956,1413.453979,1453.175049,1413.973999,1451.583984,1444.676025,1373.115967,1415.859009,1372.937988,1404.579956,1409.379028,1341.081055,1378.187988,1405.123047,1417.800049,1335.508057,1412.819946,1339.248047,1354.901001,1349.332031,1416.662964,1463.277954,1458.44104,1488.475952,1514.405029,1561.491943,1575.352051,1569.21106,1572.011963,1624.28894,1704.838013,1718.473022,1831.467041,1879.249023,1901.347046,1908.005981,1926.983032,1960.991943,1976.829956,2001.968994,2022.479004,2046.774048,2068.204102,2059.139893,2042.939941,1964.767944,1907.125977,1875.458984,1848.42395,1859.292969,1885.865967,1908.240967,1939.536011,1937.819946,1949.490967,1951.880981,1975.91394,1950.380981,1982.810059,1956.811035,1944.592041,2010.468018,1944.323975,2002.932007,2009.534058,2021.525024,1987.010986,1993.892944,2063.681885,2096.889893,2045.501953,2029.532959,2032.884033,2067.360107,2051.906982,2151.896973,2091.052979,2135.519043,2134.195068,2131.079102,2100.729004,2043.264038,2056.025879,2028.501953,1997.616943,1945.333008,1929.087036,1809.487061,1764.896973,1765.342041,1668.936035,1687.696045,1650.234009,1609.873047,1601.734985
2003/4/22,1564.209961,1515.623047,1480.317017,1455.012939,1447.901001,1454.48999,1438.319946,1397.55896,1411.444946,1413.19397,1390.302979,1377.311035,1343.779053,1401.375,1369.167969,1365.838989,1359.18396,1376.984985,1379.810059,1377.324951,1447.82605,1390.646973,1397.968994,1426.926025,1504.31897,1492.937988,1581.453979,1597.96106,1552.54895,1582.942017,1604.725952,1685.540039,1716.140991,1760.053955,1786.58606,1809.44104,1846.765015,1926.911011,1903.482056,1959.340942,1992.23999,2017.223022,2050.248047,2065.549072,2052.212891,1961.905029,1926.333984,1874.932007,1798.484985,1821.793945,1841.949951,1870.506958,1880.395996,1915.626953,1915.057983,1881.975952,1940.296997,1924.109985,1941.182007,1884.967041,1881.052002,1940.352051,1939.417969,1919.182007,1956.660034,1952.051025,2040.36499,1983.078003,2074.928955,2090.2771,2046.343994,2080.751953,2065.485107,2046.052979,2084.549072,2061.50708,2170.397949,2163.886963,2148.841064,2193.50293,2159.924072,2074.76709,2102.099121,2078.240967,2074.822021,2021.026001,1974.322021,1903.225952,1876.645996,1779.17395,1800.562012,1712.437988,1664.776001,1641.671021,1565.641968,1557.011963
2003/4/23,1559.159058,1530.785034,1515.483032,1514.626953,1520.697021,1462.130005,1423.26001,1468.509033,1384.750977,1462.697998,1394.087036,1469.620972,1467.983032,1390.128052,1446.081055,1385.942017,1433.035034,1406.479004,1479.365967,1422.312988,1473.491943,1440.307983,1448.517944,1449.198975,1444.494995,1580.969971,1518.452026,1548.178955,1656.852051,1624.03894,1639.21106,1702.083008,1745.029053,1761.543945,1855.198975,1910.712036,1956.156006,1953.80896,1999.248047,2000.010986,2055.262939,2058.561035,2073.395996,2143.855957,2155.666992,2142.396973,2003.620972,1937.055054,1914.036011,1909.376953,1899.28894,1963.162964,1948.165039,1992.121948,2001.094971,1985.870972,2026.567993,2054.395996,1990.130981,2026.886963,2000.230957,2046.560059,2013.811035,2015.879028,2042.899048,2034.473022,2085.044922,2072.13208,2086.290039,2087.595947,2087.154053,2125.916016,2110.090088,2014.671997,2017.608032,2100.460938,2094.196045,2152.874023,2148.299072,2099.814941,2094.864014,2094.85791,2086.039063,2038.597046,2038.453003,2013.588989,1944.264038,1876.220947,1910.343994,1808.800049,1809.198975,1758.259033,1672.427002,1633.041016,1653.652954,1602.484009
